,headline,date,number of tokens,1,1 hl ratio,2,2 hl ratio,3,3 hl ratio,4,4 hl ratio,5,5 hl ratio,6,6 hl ratio,7,7 hl ratio
211,"[u'worried', u'world', u'watches', u'death', u'toll', u'rises', u';', u'liberia', u'declares', u'...', u'in-depth', u'-']",2014-08-06,12,1,0.0833333333333,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0833333333333,0,0.0
212,"[u'nigeria', u'reports', u'5', u'new', u'cases', u'considers', u'declaring', u'...', u'opinion', u'-']",2014-08-06,10,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0
213,"[u'africans', u'three', u'experts', u'call', u'access', u'trial', u'drug', u'in-depth', u'-']",2014-08-06,9,0,0.0,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0
214,"[u'fears', u'spread', u'bahrain', u'stars', u'stripes']",2014-08-06,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
215,"[u'manama', u'bahrain', u'\u2014', u'government', u'officials', u'announced', u'tuesday', u'stepping', u'preventative', u'efforts', u'avert', u'outbreak', u'virus', u'...', u'pilot', u'flew', u'second', u'american', u'home', u'us', u'says', u'...']",2014-08-06,22,0,0.0,0,0.0,0,0.0,2,0.0909090909091,2,0.0909090909091,0,0.0,0,0.0
216,"[u'zmapp', u'treatment', u':', u'know', u'experimental', u'...']",2014-08-06,6,1,0.166666666667,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0
217,"[u'christian', u'missionaries', u'infected', u'improving', u'...', u'christian', u'post']",2014-08-06,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.142857142857,0,0.0,1,0.142857142857
218,"[u'emory', u'university', u'hospital', u'head', u'nurse', u'addresses', u'fear', u'surrounding', u'...', u'christiantoday']",2014-08-06,10,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
219,"[u'great', u'scare', u'opinion', u'-']",2014-08-06,4,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
220,"[u'christian', u'post', u'christiantoday', u'plain', u'dealer', u'new', u'york', u'city', u'hospital', u'patient', u'tests', u'negative']",2014-08-06,12,0,0.0,1,0.0833333333333,0,0.0,1,0.0833333333333,0,0.0,2,0.166666666667,0,0.0
221,"[u'centers', u'disease', u'control', u'prevention', u'says', u'three', u'americans', u'united', u'states', u'tested', u'since', u'outbreak', u'first', u'reported', u'...', u'mount', u'sinai', u'hospital', u':', u'patient', u'isolation', u'local']",2014-08-06,22,0,0.0,1,0.0454545454545,0,0.0,3,0.136363636364,0,0.0,1,0.0454545454545,0,0.0
222,"[u'new', u'york', u'patient', u'went', u'africa', u'tests', u'negative']",2014-08-06,7,0,0.0,0,0.0,1,0.142857142857,1,0.142857142857,0,0.0,2,0.285714285714,0,0.0
223,"[u'two', u'white', u'americans', u'get', u'serum', u'hundreds', u'...']",2014-08-06,7,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
224,"[u'consists', u'immune-boosting', u'monoclonal', u'antibodies', u'extracted', u'mice', u'exposed', u'bits', u'dna', u'.', u'isolation', u'atlanta', u'hospital', u'...', u'tobacco-derived', u""'plantibodies"", u""'"", u'enter', u'fight']",2014-08-06,19,0,0.0,1,0.0526315789474,0,0.0,0,0.0,1,0.0526315789474,0,0.0,0,0.0
225,"[u'myths', u'range', u'dumb', u'deadly', u':', u'view', u'opinion', u'-']",2014-08-06,8,2,0.25,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0
226,"[u'tobacco', u'drug', u'joins', u'duckweed', u'plant', u'war', u'disease', u'in-depth', u'-']",2014-08-06,9,0,0.0,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,2,0.222222222222,0,0.0
227,"[u'outbreak', u':', u'spanish', u'priest', u'infected', u'killer', u'virus', u'treated', u'...', u'uk']",2014-08-06,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,4,0.4
228,"[u'medical', u'staff', u'put', u'protective', u'gear', u'entering', u'treatment', u'centre', u'.', u'900', u'people', u'died', u'virus', u'liberia', u'sierra', u'leone', u'nigeria', u'...', u'religious', u'workers', u'risk', u'lives', u'frontline', u'...']",2014-08-06,24,0,0.0,1,0.0416666666667,2,0.0833333333333,0,0.0,0,0.0,1,0.0416666666667,0,0.0
229,"[u'-stricken', u'spanish', u'priest', u':', u'take', u'back', u'want', u'treated', u'...', u'latino']",2014-08-06,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3
230,"[u""'god"", u'angry', u'liberia', u""'"", u'local', u'religious', u'leaders', u'say', u'blaming', u'...']",2014-08-06,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0
231,"[u'local', u'reports', u'\u201carmed', u'men\u201d', u'allegedly', u'trying', u'poison', u'wells', u'\u201cto', u'kill', u'name', u'.\u201d', u'reports', u'government', u'dumping', u'...', u'liberia', u'declares', u'state', u'emergency', u'death', u'toll', u'rises', u'932', u'rt']",2014-08-06,25,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
232,"[u'liberia', u""'s"", u'president', u'declared', u'state', u'emergency', u'wednesday', u'bat', u'ongoing', u'outbreak', u'deadly', u'virus', u'west', u'africa', u'country', u'began', u'...', u'relatives', u'victims', u'dragging', u'bodies', u'onto', u'streets', u'...']",2014-08-06,24,2,0.0833333333333,1,0.0416666666667,2,0.0833333333333,0,0.0,0,0.0,0,0.0,0,0.0
233,"[u'liberia', u""'s"", u'president', u'declares', u'state', u'emergency', u'amid', u'...', u'national', u'post']",2014-08-06,10,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
234,"[u""'experimental"", u'serum', u""'"", u'limited', u'supply', u'cdc', u'says']",2014-08-06,7,0,0.0,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0
235,"[u'``', u'experimental', u'serum', u""''"", u'doctors', u'gave', u'two', u'american', u'patients', u'limited', u'supply', u'available', u'general', u'use', u'according', u'...', u'distribution', u'map', u'cases', u'1976-2014']",2014-08-06,20,0,0.0,2,0.1,0,0.0,3,0.15,1,0.05,0,0.0,0,0.0
236,"[u'glance', u':', u'sierra', u'leone', u'unicef', u'(', u'press', u'release', u')']",2014-08-06,9,0,0.0,0,0.0,2,0.222222222222,0,0.0,0,0.0,0,0.0,0,0.0
237,"[u'outbreak', u'virus', u'west', u'africa', u'continues', u'spread', u'health', u'workers', u'sierra', u'leone', u'risking', u'lives', u'effort', u'contain', u'deadly', u'disease', u'.', u'putting', u'outbreak', u'context', u'redding', u'record', u'searchlight']",2014-08-06,23,1,0.0434782608696,0,0.0,5,0.217391304348,0,0.0,0,0.0,1,0.0434782608696,0,0.0
238,"[u'world', u'world', u'mean', u'cable', u'tv', u'consumed', u'epidemic', u'.', u'sure', u""'s"", u'serious', u'.', u'grown', u'control', u'...', u'ann', u'coulter', u'refers', u'africa', u'\u201cdisease-ridden', u'cesspool\u201d', u'victim', u'...', u'salon']",2014-08-06,24,2,0.0833333333333,0,0.0,1,0.0416666666667,0,0.0,0,0.0,2,0.0833333333333,0,0.0
239,"[u'doc', u""'s"", u'condition', u'downgraded', u""'idiotic"", u""'"", u'town', u'hall']",2014-08-06,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0
240,"[u'people', u'struggling', u'bury', u'dead', u'.', u""'s"", u'.']",2014-08-07,7,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,1,0.142857142857,0,0.0
241,"[u'armed', u'liberian', u'soldiers', u'standing', u'guard', u'highly', u'infectious', u'bodies', u'\u2014', u'transported', u'morgue', u'truck', u'amid', u'worst', u'outbreak', u'...', u'experts', u'warn', u""'apocalypse"", u""'""]",2014-08-07,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
242,"[u'crisis', u':', u'liberia', u'sierra', u'leone', u'blockades', u'go']",2014-08-07,7,1,0.142857142857,0,0.0,3,0.428571428571,0,0.0,0,0.0,0,0.0,0,0.0
243,"[u'virus', u'inflicts', u'deadly', u'toll', u'african', u'health', u'workers', u'in-depth', u'-']",2014-08-07,9,1,0.111111111111,0,0.0,2,0.222222222222,0,0.0,0,0.0,0,0.0,0,0.0
244,"[u'would', u'happen', u'virus', u'came', u'toronto', u'opinion', u'-']",2014-08-07,7,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
245,"[u'cases', u'mix', u'malaria', u'amid', u""'slow-motion"", u'disaster', u""'"", u'in-depth', u'-']",2014-08-07,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
246,"[u'regulatory', u'explainer', u':', u'need', u'know', u'...', u'regulatory', u'focus']",2014-08-07,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
247,"[u'unless', u""'ve"", u'living', u'rock', u'month', u""'ve"", u'undoubtedly', u'heard', u'massive', u'outbreak', u'virus', u'western', u'africa', u'.', u'virus', u'poorly', u'...', u'tekmira', u'halted']",2014-08-07,19,0,0.0,0,0.0,1,0.0526315789474,0,0.0,0,0.0,0,0.0,0,0.0
248,"[u'tekmira', u'pharmaceuticals', u'corporation', u'(', u'tkmr', u')', u'surges', u'valuewalk']",2014-08-07,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
249,"[u'cure', u':', u'tekmira', u'gets', u'go', u'ahead', u'test', u'new', u'drug', u'patients', u'city', u'a.m', u'.']",2014-08-07,13,0,0.0,1,0.0769230769231,0,0.0,3,0.230769230769,0,0.0,1,0.0769230769231,0,0.0
250,"[u'vancouver', u'pany', u""'s"", u'treatment', u'clears', u'fda', u""'roadblock"", u""'"", u'ctv']",2014-08-07,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
251,"[u'fda', u'moves', u'tekmira', u""'s"", u'drug', u'sarepta', u""'s"", u'sits', u'unused', u'in-depth', u'-', u'forbes']",2014-08-07,12,0,0.0,1,0.0833333333333,0,0.0,1,0.0833333333333,0,0.0,0,0.0,0,0.0
252,"[u'city', u'a.m.', u'forbes', u'ctv', u'daily', u'maverick', u'us', u'orders', u'diplomats', u""'"", u'families', u'leave', u'liberia', u'spreads', u'...']",2014-08-07,15,0,0.0,0,0.0,0,0.0,1,0.0666666666667,0,0.0,0,0.0,0,0.0
253,"[u'health', u'reporter', u'alexandra', u'sifferlin', u'explains', u""'s"", u'cure', u'infected', u'patients', u'treated', u'mon', u'questions', u'...', u':', u'spanish', u'missionary', u'infected', u'virus', u'liberia', u'flown', u'spain']",2014-08-07,21,0,0.0,0,0.0,0,0.0,1,0.047619047619,2,0.0952380952381,0,0.0,4,0.190476190476
254,"[u'first', u'european', u'patient', u'admitted', u'madrid', u'hospital']",2014-08-07,6,0,0.0,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,0,0.0,1,0.166666666667
255,"[u'missionary', u'struck', u'bees', u'first', u'person', u'brought', u'...', u'in-depth', u'-']",2014-08-07,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
256,"[u'ann', u'coulter', u'talking', u'ann', u'coulter', u'...']",2014-08-07,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
257,"[u'ann', u'coulter', u'talking', u'ann', u'coulter', u'...', u'ann', u'coulter', u""'s"", u'message', u'american', u'doctor', u'contracted', u'helping', u'...', u'ments', u'prompt', u'christian', u'backlash', u'coulter', u'trump', u'...', u'opinion', u'-']",2014-08-07,24,1,0.0416666666667,0,0.0,0,0.0,0,0.0,2,0.0833333333333,0,0.0,0,0.0
258,"[u'outbreak', u':', u'experimental', u'treatment', u'sparks', u'who-you-know', u'debate', u'in-depth', u'-']",2014-08-07,9,0,0.0,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0
259,"[u'fear', u'care', u':', u'weled', u'hospital', u'opinion', u'-']",2014-08-07,7,1,0.142857142857,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
260,"[u'small', u'business', u'may', u'found', u'cure', u'inc', u'.']",2014-08-07,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
261,"[u'mapp', u'biopharmaceutical', u'nine-person', u'pany', u'based', u'san', u'diego', u'produced', u'drug', u""'s"", u'helping', u'two', u'americans', u'diagnosed', u'...', u'potential', u'treatment', u'take', u'months', u'create']",2014-08-07,20,0,0.0,1,0.05,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0
262,"[u'experimental', u'serum', u'grown', u'inside', u'tobacco', u'...', u'gizmodo']",2014-08-07,7,0,0.0,2,0.285714285714,0,0.0,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0
263,"[u'outbreak', u':', u'missionary', u'doctor', u'tells', u'congress', u'95', u'%', u'doctors', u'...']",2014-08-07,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0
265,"[u'.', u'hundreds', u'troops', u'...', u'outbreak', u':', u'bodies', u""'dumped"", u'street', u""'"", u'liberia', u'faces', u'panic', u'...', u'in-depth', u'-']",2014-08-07,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
266,"[u'frontline', u':', u'sierra', u'leone', u""'s"", u'epicenter', u'lockdown', u'week']",2014-08-07,8,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0
267,"[u'districts', u'sierra', u'leone', u'except', u'one', u'recorded', u'cases', u'hardest', u'hit', u'districts', u'kenema', u'kailahun', u'.', u'kenema', u'third', u'largest', u'...', u'american', u'says', u""'sense"", u'humanity', u""'"", u'makes', u'fight']",2014-08-07,24,0,0.0,0,0.0,3,0.125,1,0.0416666666667,1,0.0416666666667,0,0.0,0,0.0
268,"[u'challenged', u'region', u'evolving', u'national', u'...', u'uk']",2014-08-07,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
269,"[u'liberia', u':', u'plague', u'god', u'due', u'sin', u'wnd', u'.']",2014-08-07,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
270,"[u'health', u'officials', u'worldwide', u'spend', u'hundreds', u'millions', u'dollars', u'bring', u'control', u'outbreak', u'several', u'west', u'african', u'nations', u'nearly', u'1', u'000', u'...', u'liberians', u'rally', u'statehouse', u'steps', u'aid', u'rhode', u'island', u'public', u'radio']",2014-08-07,27,0,0.0,0,0.0,2,0.0740740740741,0,0.0,0,0.0,0,0.0,0,0.0
271,"[u'outbreak', u':', u'liberia', u'-', u'country', u'plagued', u'fear', u'in-depth', u'-']",2014-08-07,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
272,"[u'exclusive', u':', u'liberia', u'health', u'system', u'collapsing', u'spreads']",2014-08-07,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
273,"[u'samaritan', u""'s"", u'purse', u'medical', u'personnel', u'demonstrates', u'personal', u'protective', u'equipment', u'educate', u'volunteers', u'virus', u'liberia', u'undated', u'handout', u'...', u'outbreak', u':', u'liberia', u""'s"", u'health', u'care', u'system', u""'collapsing"", u""'"", u'amid', u'...']",2014-08-07,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
274,"[u'libera', u""'s"", u'health', u'system', u'collapsing', u'due']",2014-08-07,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
275,"[u'outbreak', u':', u'spanish', u'priest', u'evacuated', u'liberia']",2014-08-07,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.333333333333
276,"[u':', u'outbreak', u'west', u'africa', u'international', u'health', u'...']",2014-08-08,7,0,0.0,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0
277,"[u'global', u'health', u'experts', u'friday', u'declared', u'epidemic', u'ravaging', u'west', u'africa', u'international', u'health', u'emergency', u'requires', u'coordinated', u'global', u'...', u':', u""'an"", u'international', u'emergency', u""'""]",2014-08-08,21,2,0.0952380952381,2,0.0952380952381,1,0.047619047619,0,0.0,0,0.0,0,0.0,0,0.0
278,"[u'un', u'agency', u'calls', u'outbreak', u'international', u'health', u'emergency', u'in-depth', u'-']",2014-08-08,9,1,0.111111111111,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0
279,"[u'declares', u'public', u'health', u'emergency', u'case', u'...', u'opinion', u'-', u'u.s.', u'&', u'world', u'report']",2014-08-08,12,4,0.333333333333,1,0.0833333333333,0,0.0,0,0.0,0,0.0,1,0.0833333333333,0,0.0
280,"[u'apocalypse', u'?', u'reassuring', u'facts', u'congressional', u'...', u'-', u'(', u')']",2014-08-08,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
281,"[u'americans', u'got', u'serum', u'in-depth', u'-']",2014-08-08,5,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
282,"[u'science', u'world', u'health', u'organization', u'(', u'press', u'release', u')', u'outbreak', u'global', u'health', u'emergency', u'says']",2014-08-08,13,2,0.153846153846,1,0.0769230769231,0,0.0,1,0.0769230769231,0,0.0,1,0.0769230769231,0,0.0
283,"[u'outbreak', u'west', u'africa', u'wo', u""n't"", u'stopped', u'front-line', u'health', u'workers', u'get', u'support', u'world', u'health', u'organization', u'director-general', u'dr.', u'margaret', u'...', u'declares', u'epidemic', u'international', u'health', u'emergency']",2014-08-08,23,3,0.130434782609,1,0.0434782608696,1,0.0434782608696,0,0.0,0,0.0,2,0.0869565217391,0,0.0
284,"[u'outbreak', u'declared', u'public', u'health', u'emergency', u'world', u'health', u'...']",2014-08-08,8,2,0.25,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0
285,"[u'msf', u'operational', u'update', u'outbreak', u'west', u'africa', u'm\xe9decins', u'sans', u'fronti\xe8res', u'(', u'msf', u')', u'international']",2014-08-08,13,0,0.0,0,0.0,1,0.0769230769231,0,0.0,0,0.0,0,0.0,0,0.0
286,"[u'patients', u'given', u'experimental', u'drugs', u'?', u'discover', u'(', u')']",2014-08-08,8,0,0.0,1,0.125,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0
287,"[u'un', u':', u'outbreak', u'public', u'health', u'emergency', u'in-depth', u'-']",2014-08-08,8,1,0.125,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0
288,"[u'm\xe9decins', u'sans', u'fronti\xe8res', u'(', u'msf', u')', u'international', u'discover', u'(', u')', u'-infected', u'american', u'doctor', u'releases', u'statement', u'isolation', u':', u""'i"", u'...']",2014-08-08,19,0,0.0,0,0.0,0,0.0,0,0.0,2,0.105263157895,0,0.0,0,0.0
289,"[u'dr.', u'kent', u'brantly', u'american', u'doctor', u'infected', u'released', u'statement', u'friday', u'afternoon\u2014', u'first', u'since', u'brought', u'back', u'u.s..', u'first', u'statement', u'patient', u':', u""'i"", u'growing', u'stronger', u""'"", u'.']",2014-08-08,24,0,0.0,0,0.0,0,0.0,1,0.0416666666667,5,0.208333333333,0,0.0,1,0.0416666666667
290,"[u'ann', u'coulter', u'donald', u'trump', u'comments', u'prompt', u'christian', u'...']",2014-08-08,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
291,"[u'intl', u'health', u'emergency', u':', u'issues', u'warning', u'rt']",2014-08-08,7,2,0.285714285714,1,0.142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
292,"[u'outbreak', u'west', u'africa', u'``', u'extraordinary', u'event', u""''"", u'poses', u'public', u'health', u'risk', u'states', u'world', u'health', u'organization', u'said', u'urging', u'global', u'...', u'precautions', u'taken', u'patient', u'brampton', u'hospital', u'-like', u'...', u'cp24', u'toronto', u""'s"", u'breaking']",2014-08-08,30,1,0.0333333333333,1,0.0333333333333,1,0.0333333333333,1,0.0333333333333,0,0.0,1,0.0333333333333,0,0.0
293,"[u'ontario', u'hospital', u'treating', u'patient', u'-like', u'symptoms', u'global.ca']",2014-08-08,7,0,0.0,1,0.142857142857,0,0.0,1,0.142857142857,0,0.0,0,0.0,0,0.0
294,"[u'brampton', u'civic', u'hospital', u""'s"", u'patient', u'sparks', u'worries', u'opinion', u'-']",2014-08-08,9,1,0.111111111111,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0
295,"[u'treating', u'sierra', u'leone', u':', u""'we"", u'two', u'steps', u'behind', u""'""]",2014-08-08,9,0,0.0,0,0.0,2,0.222222222222,0,0.0,0,0.0,0,0.0,0,0.0
296,"[u'sierra', u'leone', u""'s"", u'government', u'demanded', u'shutdown', u'citizens', u'listening', u'.', u'west', u'african', u'nation', u'crippled', u'responding', u'outbreak', u'...', u'traumatized', u'liberia', u'sierra', u'leone', u'guinea', u'chaos']",2014-08-08,22,0,0.0,0,0.0,7,0.318181818182,0,0.0,0,0.0,0,0.0,0,0.0
297,"[u'aid', u'worker', u'speaks', u'keeps', u'spreading']",2014-08-08,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
298,"[u'use', u'zmapp', u'hindu']",2014-08-08,3,0,0.0,0,0.0,0,0.0,1,0.333333333333,0,0.0,0,0.0,0,0.0
299,"[u'decision', u'use', u'experimental', u'drug', u'treat', u'two', u'americans', u'infected', u'nearly', u'1', u'000', u'africans', u'already', u'died', u'deadly', u'epidemic', u'...', u'scientist', u'developing', u'serum', u'tobacco', u'plants', u'fight', u'wlwt', u'cincinnati']",2014-08-08,25,1,0.04,3,0.12,1,0.04,3,0.12,1,0.04,0,0.0,2,0.08
300,"[u'us', u'victims', u'responding', u""'experimental"", u""'"", u'serum', u'spacecoastdaily', u'.']",2014-08-08,8,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0
301,"[u'india', u'alert', u'virus', u'health', u'minister', u'outlines', u'plan', u'ndtv']",2014-08-08,8,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
302,"[u'volunteers', u'prepare', u'remove', u'bodies', u'people', u'suspected', u'contracting', u'died', u'munity', u'village', u'pendebu', u'north', u'...', u'india', u'goes', u'alert', u'thousands', u'nationals', u'west', u'...', u'india']",2014-08-08,21,0,0.0,2,0.0952380952381,0,0.0,0,0.0,0,0.0,1,0.047619047619,0,0.0
303,"[u'company', u'makes', u'drug', u'saw', u'stock', u'surge']",2014-08-08,6,0,0.0,1,0.166666666667,0,0.0,1,0.166666666667,0,0.0,0,0.0,0,0.0
304,"[u'switch', u'could', u'allow', u'potential', u'use', u'drug', u'-infected', u'patients', u'world', u'health', u'organization', u'said', u'global', u'public', u'health', u'emergency', u'.', u'best', u'investment', u'fight', u'nasdaq']",2014-08-08,21,2,0.0952380952381,2,0.0952380952381,0,0.0,3,0.142857142857,0,0.0,1,0.047619047619,0,0.0
305,"[u'bc', u""'s"", u'tekmira', u'gets', u'fda', u'approval', u'fast', u'track', u'drug']",2014-08-08,9,0,0.0,1,0.111111111111,0,0.0,1,0.111111111111,0,0.0,0,0.0,0,0.0
306,"[u'virus', u'outbreak', u'could', u""'wreck"", u""'"", u'liberia', u""'s"", u'economy', u'observers']",2014-08-08,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
307,"[u'liberia', u'desperately', u'trying', u'grapple', u'outbreak', u'deadly', u'virus', u'.', u'country', u'struggles', u'recover', u'years', u'devastating', u'conflict', u'...', u'people', u'struggling', u'bury', u'dead', u'helsinki']",2014-08-08,20,2,0.1,0,0.0,2,0.1,0,0.0,0,0.0,1,0.05,0,0.0
308,"[u'inside', u'flying', u'quarantine', u'ward', u'used', u'transport', u'patients', u'wired']",2014-08-08,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,3,0.375,0,0.0
309,"[u'virus', u'wracking', u'body', u'progressed', u'hemorrhagic', u'stage', u';', u'brantly', u""'s"", u'vomit', u'stool', u'bloody', u'.', u'dose', u'experimental', u'...', u'cartersville', u'air', u'crews', u'trained', u'transport', u'rome', u'-tribune']",2014-08-08,23,0,0.0,1,0.0434782608696,0,0.0,1,0.0434782608696,1,0.0434782608696,0,0.0,0,0.0
310,"[u'asked', u'questions', u'\u2014', u'answers']",2014-08-09,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
311,"[u'week', u'asked', u'readers', u'questions', u'outbreak', u'west', u'africa', u'.', u'answers', u'queries', u'turned', u'dr.', u'darin', u'...', u'guinea', u'closes', u'borders', u'outbreak']",2014-08-09,18,0,0.0,0,0.0,2,0.111111111111,0,0.0,0,0.0,0,0.0,0,0.0
312,"[u'west', u'african', u'nations', u'try', u'contain']",2014-08-09,5,0,0.0,0,0.0,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0
313,"[u'liberian', u'president', u'apologizes', u'health', u'care', u'workers', u'...', u'.']",2014-08-09,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
314,"[u'liberians', u'demand', u'govt', u'picks', u'bodies']",2014-08-09,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
315,"[u'.', u'new', u'york', u""'s"", u'pix11', u'/', u'wpix-tv', u'myfox8', u'.', u'us', u'victim', u'writes', u'message', u'isolation', u'sky']",2014-08-09,15,0,0.0,0,0.0,0,0.0,1,0.0666666666667,0,0.0,2,0.133333333333,0,0.0
316,"[u'american', u'doctor', u'treated', u'revealed', u'``', u'growing', u'stronger', u'every', u'day', u""''"", u'emotional', u'statement', u'isolation', u'room', u'.', u'aid', u'worker', u'kent', u'...', u'-infected', u'american', u'doctor', u""'growing"", u'stronger', u'every', u'day', u""'"", u'...', u'tech']",2014-08-09,29,0,0.0,0,0.0,0,0.0,0,0.0,5,0.172413793103,0,0.0,1,0.0344827586207
317,"[u'kent', u'brantly', u'american', u'doctor', u'contracted', u'virus', u'liberia', u'currently', u'treated', u'emory', u'university', u'hospital', u'atlanta', u'penned', u'...', u'read', u'letter', u'american', u'victim', u'wrote', u'hospital']",2014-08-09,21,0,0.0,2,0.0952380952381,0,0.0,0,0.0,6,0.285714285714,0,0.0,1,0.047619047619
318,"[u'outbreak', u':', u'nigeria', u'declares', u'national', u'emergency']",2014-08-09,6,1,0.166666666667,2,0.333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
319,"[u'nigerian', u'president', u'goodluck', u'jonathan', u'declared', u'outbreak', u'``', u'national', u'emergency', u""''"", u'approved', u'$', u'11m', u'(', u'\xa36.5m', u')', u'help', u'contain', u'.', u'canada', u'quarantines', u'patient', u'-like', u'symptoms', u'israel']",2014-08-09,25,1,0.04,1,0.04,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0
320,"[u'inside', u'cdc', u""'s"", u'emergency', u'operations', u'center', u'tackling']",2014-08-09,7,1,0.142857142857,1,0.142857142857,0,0.0,0,0.0,0,0.0,1,0.142857142857,0,0.0
321,"[u""'s"", u'early', u'friday', u'morning', u'hours', u'world', u'health', u'organization', u'officially', u'declared', u'outbreak', u'global', u'public', u'health', u'emergency', u'...', u'india', u'steps', u'watch', u'deadly', u'virus', u'ndtv']",2014-08-09,22,3,0.136363636364,2,0.0909090909091,1,0.0454545454545,0,0.0,0,0.0,1,0.0454545454545,0,0.0
